NT Book	NT Chapter	NT Verse	Greek text (NT)	Text re-use typology 1	Text re-use typology 2	Text re-use typology 3	Text re-use typology 4	Ps (LXX)	Ps Chapter	Ps Verse	Greek text (Psalms)	French translation (PS) Giguet	French translation (NT) TOB	Source (PNT = The Psalms in the New Testament, NA= Nestle-Aland, si vide, trouvé sur internet)				
Revelation	11	2	"
καὶ τὴν αὐλὴν τὴν ἔξωθεν τοῦ ναοῦ ἔκβαλε ἔξωθεν καὶ μὴ αὐτὴν μετρήσῃς, ὅτι ἐδόθη τοῖς ἔθνεσιν, καὶ τὴν πόλιν τὴν ἁγίαν πατήσουσιν μῆνας τεσσαράκοντα δύο."	echo	implicit	thematic and semantic		Psalms	78	1	Ψαλμὸς τῷ Ασαϕ. ‘Ο θεός, ἤλθοσαν ἔθνη εἰς τὴν κληρονομίαν σου, ἐμίαναν τὸν ναὸν τὸν ἅγιόν σου, ἔθεντο Ιερουσαλημ εἰς ὀπωροϕυλάκιον.	[Psaume d'Asaph.] ODieu, les Gentils sont entrés en ton héritage ; ils ont pollué ton temple saint. Ils ont fait de Jérusalem une cabane de jardinier.	Mais le parvis extérieur du temple, laisse-le de côté et ne le mesure pas, car il a été livré aux nations qui fouleront aux pieds la cité sainte pendant quarante-deux mois.	PNT NA				
Revelation	11	5	"
καὶ εἴ τις αὐτοὺς θέλει ἀδικῆσαι, πῦρ ἐκπορεύεται ἐκ τοῦ στόματος αὐτῶν καὶ κατεσθίει τοὺς ἐχθροὺς αὐτῶν· καὶ εἴ τις θελήσει αὐτοὺς ἀδικῆσαι, οὕτως δεῖ αὐτὸν ἀποκτανθῆναι.
"	echo	implicit	thematic and semantic	NULL	Psalms	96	3	πῦρ ἐναντίον αὐτοῦ προπορεύσεται καὶ ϕλογιεῖ κύκλῳ τοὺς ἐχθροὺς αὐτοῦ·	La flamme le précède, et dans son parcours elle brûlera ses ennemis.	"

Si quelqu'un veut leur nuire, un feu sort de leur bouche et dévore leurs ennemis. Oui, si quelqu'un voulait leur nuire, ainsi lui faudrait-il mourir."	NA				
Revelation	11	15	Καὶ ὁ ἕβδομος ἄγγελος ἐσάλπισεν· καὶ ἐγένοντο φωναὶ μεγάλαι ἐν τῷ οὐρανῷ λέγοντες, ’Εγένετο ἡ βασιλεία τοῦ κόσμου τοῦ κυρίου ἡμῶν καὶ τοῦ Χριστοῦ αὐτοῦ, καὶ βασιλεύσει εἰς τοὺς αἰῶνας τῶν αἰώνων.	echo	implicit	lexical	inversed //	Psalms	2	1-2	῞Ινα τί ἐϕρύαξαν ἔθνη καὶ λαοὶ ἐμελέτησαν κενά; 2 παρέστησαν οἱ βασιλεῖς τῆς γῆς, καὶ οἱ ἄρχοντες συνήχθησαν ἐπὶ τὸ αὐτὸ κατὰ τοῦ κυρίου καὶ κατὰ τοῦ χριστοῦ αὐτοῦ διάψαλμα	" 	

D'où vient que les nations ont frémi et que les peuples ont médité de vains complots ? 2 Les rois de la terre se sont levés, et les chefs se sont réunis ensemble contre le Seigneur et contre son Christ ; (Interlude)"	Le septième ange fit sonner sa trompette: il y eut dans le ciel de grandes voix qui disaient: Le royaume du monde est maintenant à notre Seigneur et à son Christ; il régnera pour les siècles des siècles.	PNT				
Revelation	11	15	Καὶ ὁ ἕβδομος ἄγγελος ἐσάλπισεν· καὶ ἐγένοντο φωναὶ μεγάλαι ἐν τῷ οὐρανῷ λέγοντες, ’Εγένετο ἡ βασιλεία τοῦ κόσμου τοῦ κυρίου ἡμῶν καὶ τοῦ Χριστοῦ αὐτοῦ, καὶ βασιλεύσει εἰς τοὺς αἰῶνας τῶν αἰώνων.	echo	implicit	thematic and semantic	among other verses	Psalms	21	29	ὅτι τοῦ κυρίου ἡ βασιλεία, καὶ αὐτὸς δεσπόζει τῶν ἐθνῶν.	Car la royauté appartient au Seigneur ; il régnera sur les nations.	"

Le septième ange fit sonner sa trompette: il y eut dans le ciel de grandes voix qui disaient: Le royaume du monde est maintenant à notre Seigneur et à son Christ; il régnera pour les siècles des siècles."	NA				
Revelation	11	18	"
καὶ τὰ ἔθνη ὠργίσθησαν, καὶ ἦλθεν ἡ ὀργή σου καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι καὶ δοῦναι τὸν μισθὸν τοῖς δούλοις σου τοῖς προφήταις καὶ τοῖς ἁγίοις καὶ τοῖς φοβουμένοις τὸ ὄνομά σου, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ διαφθεῖραι τοὺς διαφθείροντας τὴν γῆν.
"	echo	implicit	thematic		Psalms	2	1-2	῞Ινα τί ἐϕρύαξαν ἔθνη καὶ λαοὶ ἐμελέτησαν κενά; 2 παρέστησαν οἱ βασιλεῖς τῆς γῆς, καὶ οἱ ἄρχοντες συνήχθησαν ἐπὶ τὸ αὐτὸ κατὰ τοῦ κυρίου καὶ κατὰ τοῦ χριστοῦ αὐτοῦ διάψαλμα	" 	

D'où vient que les nations ont frémi et que les peuples ont médité de vains complots ? 2 Les rois de la terre se sont levés, et les chefs se sont réunis ensemble contre le Seigneur et contre son Christ ; (Interlude)"	Les nations se sont mises en colère, mais c'est ta colère qui est venue. C'est le temps du jugement pour les morts, le temps de la récompense pour tes serviteurs les prophètes, les saints et ceux qui craignent ton nom, petits et grands, le temps de la destruction pour ceux qui détruisent la terre.	PNT				
Revelation	11	18	καὶ τὰ ἔθνη ὠργίσθησαν, καὶ ἦλθεν ἡ ὀργή σου καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι καὶ δοῦναι τὸν μισθὸν τοῖς δούλοις σου τοῖς προφήταις καὶ τοῖς ἁγίοις καὶ τοῖς φοβουμένοις τὸ ὄνομά σου, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ διαφθεῖραι τοὺς διαφθείροντας τὴν γῆν.	echo	implicit	thematic and semantic		Psalms	113	21	εὐλόγησεν τοὺς ϕοβουμένους τὸν κύριον, τοὺς μικροὺς μετὰ τῶν μεγάλων.	Il a béni ceux qui craignent le Seigneur, les petits aussi bien que les grands.	Les nations se sont mises en colère, mais c'est ta colère qui est venue. C'est le temps du jugement pour les morts, le temps de la récompense pour tes serviteurs les prophètes, les saints et ceux qui craignent ton nom, petits et grands, le temps de la destruction pour ceux qui détruisent la terre.	PNT NA				
Revelation	11	18	καὶ τὰ ἔθνη ὠργίσθησαν, καὶ ἦλθεν ἡ ὀργή σου καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι καὶ δοῦναι τὸν μισθὸν τοῖς δούλοις σου τοῖς προφήταις καὶ τοῖς ἁγίοις καὶ τοῖς φοβουμένοις τὸ ὄνομά σου, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ διαφθεῖραι τοὺς διαφθείροντας τὴν γῆν.	echo	implicit	thematic, lexical	with //	Psalms	60	6	ὅτι σύ, ὁ θεός, εἰσήκουσας τῶν εὐχῶν μου, ἔδωκας κληρονομίαν τοῖς ϕοβουμένοις τὸ ὄνομά σου.	Car, ô mon Dieu, tu as exaucé mes prières ; tu as doté d'un héritage ceux qui craignent ton nom.	"

Les nations se sont mises en colère, mais c'est ta colère qui est venue. C'est le temps du jugement pour les morts, le temps de la récompense pour tes serviteurs les prophètes, les saints et ceux qui craignent ton nom, petits et grands, le temps de la destruction pour ceux qui détruisent la terre."	NA				
Revelation	11	17-18	"
λέγοντες, Εὐχαριστοῦμέν σοι, κύριε ὁ θεὸς ὁ παντοκράτωρ, ὁ ὢν καὶ ὁ ἦν, ὅτι εἴληφας τὴν δύναμίν σου τὴν μεγάλην καὶ ἐβασίλευσας·
18 καὶ τὰ ἔθνη ὠργίσθησαν, καὶ ἦλθεν ἡ ὀργή σου καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι καὶ δοῦναι τὸν μισθὸν τοῖς δούλοις σου τοῖς προφήταις καὶ τοῖς ἁγίοις καὶ τοῖς φοβουμένοις τὸ ὄνομά σου, τοὺς μικροὺς καὶ τοὺς μεγάλους, καὶ διαφθεῖραι τοὺς διαφθείροντας τὴν γῆν."	echo	implicit	thematic		Psalms	98	1	Ψαλμὸς τῷ Δαυιδ. ‘Ο κύριος ἐβασίλευσεν, ὀργιζέσθωσαν λαοί· ὁ καθήμενος ἐπὶ τῶν χερουβιν, σαλευθήτω ἡ γῆ.	Le Seigneur a régné, que les peuples exhalent leur colère ; il est assis sur les chérubins, que la terre tremble !	"

en disant: Nous te rendons grâce, Seigneur, Dieu souverain, qui es et qui étais, car tu as exercé ta grande puissance et tu as établi ton Règne. 18 Les nations se sont mises en colère, mais c'est ta colère qui est venue. C'est le temps du jugement pour les morts, le temps de la récompense pour tes serviteurs les prophètes, les saints et ceux qui craignent ton nom, petits et grands, le temps de la destruction pour ceux qui détruisent la terre."					
Revelation	12	5	καὶ ἔτεκεν υἱόν, ἄρσεν, ὃς μέλλει ποιμαίνειν πάντα τὰ ἔθνη ἐν ῥάβδῳ σιδηρᾷ· καὶ ἡρπάσθη τὸ τέκνον αὐτῆς πρὸς τὸν θεὸν καὶ πρὸς τὸν θρόνον αὐτοῦ.	echo	implicit	thematic and semantic		Psalms	2	8-9	ποιμανεῖς αὐτοὺς ἐν ῥάβδῳ σιδηρᾷ, ὡς σκεῦος κεραμέως συντρίψεις αὐτούς.	" 	

Tu les gouverneras avec une verge de fer ; tu les briseras comme un vaisseau d'argile."	Elle mit au monde un fils, un enfant mâle; c'est lui qui doit mener paître toutes les nations avec une verge de fer. Et son enfant fut enlevé auprès de Dieu et de son trône.	PNT NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	32	3	" 	
ᾄσατε αὐτῷ ᾆσμα καινόν, καλῶς ψάλατε ἐν ἀλαλαγμῷ.
"	Chantez pour lui un cantique nouveau ; chantez en accord et à haute voix.	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre."	NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	39	4	καὶ ἐνέβαλεν εἰς τὸ στόμα μου ᾆσμα καινόν, ὕμνον τῷ θεῷ ἡμῶν·ὄψονται πολλοὶ καὶ ϕοβηθήσονται καὶ ἐλπιοῦσιν ἐπὶ κύριον.	Et il a mis sur mes lèvres un nouveau cantique, un hymne à notre Dieu.Nombre d'hommes verront cela, et ils auront crainte ; et ils espéreront en Dieu.	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre."	NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	95	1	" 	
῞Οτε ὁ οἶκος ᾠκοδομεῖτο μετὰ τὴν αἰχμαλωσίαν· ᾠδὴ τῷ Δαυιδ.῎Αισατε τῷ κυρίῳ ᾆσμα καινόν, ᾄσατε τῷ κυρίῳ, πᾶσα ἡ γῆ·"	[Quand le temple fut rebâti après la captivité, cantique de David.]Chantez au Seigneur un cantique nouveau ; que toute la terre chante au Seigneur !	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre."	NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	97	1	Ψαλμὸςτῷ Δαυιδ.῎Αισατε τῷ κυρίῳ ᾆσμα καινόν, ὅτι θαυμαστὰ ἐποίησεν κύριος·ἔσωσεν αὐτῷ ἡ δεξιὰ αὐτοῦ καὶ ὁ βραχίων ὁ ἅγιος αὐτοῦ.	[Psaumede David.]Chantez au Seigneur un cantique nouveau, car le Seigneur a fait des œuvres merveilleuses ;c'est pour lui que sa droite et son bras saint nous ont sauvés.	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre."	NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	143	9	ὁ θεός, ᾠδὴν καινὴν ᾄσομαί σοι, ἐν ψαλτηρίῳ δεκαχόρδῳ ψαλῶ σοι	O Dieu ; je te chanterai un cantique nouveau, je chanterai pour toi sur la harpe à dix cordes.	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre.
"	NA				
Revelation	14	3	καὶ ᾄδουσιν [ὡς] ᾠδὴν καινὴν ἐνώπιον τοῦ θρόνου καὶ ἐνώπιον τῶν τεσσάρων ζῴων καὶ τῶν πρεσβυτέρων· καὶ οὐδεὶς ἐδύνατο μαθεῖν τὴν ᾠδὴν εἰ μὴ αἱ ἑκατὸν τεσσαράκοντα τέσσαρες χιλιάδες, οἱ ἠγορασμένοι ἀπὸ τῆς γῆς.	echo	implicit	thematic and semantic	among other verses	Psalms	149	1	" 	
Αλληλουια. ῎Αισατε τῷ κυρίῳ ᾆσμα καινόν, ἡ αἴνεσις αὐτοῦ ἐν ἐκκλησίᾳ ὁσίων.
"	[Alléluiah !] Chantez au Seigneur un cantique nouveau ; que sa louange soit dans l'Église des saints.	"

Ils chantaient un cantique nouveau, devant le trône, devant les quatre animaux et les anciens. Et nul ne pouvait apprendre ce cantique, sinon les cent quarante-quatre mille, les rachetés de la terre."	NA				
Revelation	14	5	καὶ ἐν τῷ στόματι αὐτῶν οὐχ εὑρέθη ψεῦδος· ἄμωμοί εἰσιν.	echo	implicit	thematic	among other verses	Psalms	31	2	μακάριος ἀνήρ, οὗ οὐ μὴ λογίσηται κύριος ἁμαρτίαν, οὐδὲ ἔστιν ἐν τῷ στόματι αὐτοῦ δόλος.	Heureux l'homme à qui le Seigneur n'impute point de péché, et qui n'a pas de fraude sur les lèvres.	"

et dans leur bouche ne s'est point trouvé de mensonge: ils sont irréprochables."	NA				
Revelation	14	10	"
καὶ αὐτὸς πίεται ἐκ τοῦ οἴνου τοῦ θυμοῦ τοῦ θεοῦ τοῦ κεκερασμένου ἀκράτου ἐν τῷ ποτηρίῳ τῆς ὀργῆς αὐτοῦ, καὶ βασανισθήσεται ἐν πυρὶ καὶ θείῳ ἐνώπιον ἀγγέλων ἁγίων καὶ ἐνώπιον τοῦ ἀρνίου.
"	echo	implicit	thematic, lexical	distant	Psalms	10	6	ἐπιβρέξει ἐπὶ ἁμαρτωλοὺς παγίδας, πῦρ καὶ θεῖον καὶ πνεῦμα καταιγίδος ἡ μερὶς τοῦ ποτηρίου αὐτῶν.	Il fera pleuvoir les pièges sur les pécheurs ; le fer, le soufre, le vent d'orage, sont une part de leur calice.	"

il boira lui aussi du vin de la fureur de Dieu, versé sans mélange dans la coupe de sa colère, et il connaîtra les tourments dans le feu et le soufre, devant les saints anges et devant l'agneau."	NA				
